,index,tconst,primaryTitle,averageRating,numVotes,startYear,first,second,third,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sport,Thriller,War,Western,groupe
5726,5727,tt0301083,Cardcaptor Sakura: The Sealed Card,7.8,1710,2000,Adventure,Animation,Comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5727,5728,tt0301167,Dead or Alive: Final,5.6,2735,2002,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5728,5729,tt0301181,Deliver Us from Eva,6.0,7600,2003,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5729,5730,tt0301199,Dirty Pretty Things,7.3,43672,2002,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
5730,5731,tt0301235,Hell House,6.8,1688,2001,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5731,5732,tt0301245,Oysters at Nam Kee's,5.4,1362,2002,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5732,5733,tt0301357,Good Bye Lenin!,7.7,150661,2003,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5733,5734,tt0301359,The Gospel According to Matthew,7.9,1042,1993,Adventure,Biography,Drama,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5734,5735,tt0301390,The Heart of Me,6.6,2610,2002,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5735,5736,tt0301414,Man on the Train,7.1,7454,2002,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
5736,5737,tt0301429,Volcano High,5.9,3559,2001,Action,Comedy,Fantasy,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5737,5738,tt0301470,Jeepers Creepers 2,5.6,69156,2003,Horror,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
5738,5739,tt0301524,The Other Side of the Bed,6.4,5772,2002,Comedy,Drama,Musical,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
5739,5740,tt0301555,God Grew Tired of Us,7.9,2890,2006,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5740,5741,tt0301563,Love's Brother,6.2,1130,2004,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5741,5742,tt0301634,Frozen Stiff,8.3,9840,2002,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5742,5743,tt0301684,Once Upon a Time in the Midlands,6.1,4686,2002,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5743,5744,tt0301727,Winged Migration,7.9,12189,2001,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5744,5745,tt0301744,The Principles of Lust,5.0,1317,2003,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5745,5746,tt0301777,Robot Stories,6.0,1439,2003,Drama,Romance,Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9
5746,5747,tt0301848,Slash,4.2,1627,2002,Comedy,Horror,Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9
5747,5748,tt0301893,State Property,4.3,2201,2002,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5748,5749,tt0301976,The United States of Leland,7.0,24006,2003,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5749,5750,tt0301978,Ten,7.4,8460,2002,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5750,5751,tt0301989,Visitors,5.0,1378,2003,Drama,Horror,Mystery,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9
5751,5752,tt0301992,Full Moon Party,4.2,1580,2002,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5752,5753,tt0302297,Barely Legal,4.7,6292,2003,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5753,5754,tt0302361,Bookies,5.9,2277,2003,Comedy,Crime,Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5754,5755,tt0302436,To Kill a King,6.2,3311,2003,Biography,Drama,History,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
5755,5756,tt0302463,Wildheart: Hell of Boomerang,6.5,4056,2001,Action,Drama,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5756,5757,tt0302585,Fubar,6.8,4448,2002,Comedy,Music,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
5757,5758,tt0302640,The Hot Chick,5.5,100453,2002,Comedy,Fantasy,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5758,5759,tt0302674,Gerry,6.0,19463,2002,Adventure,Drama,Mystery,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
5759,5760,tt0302819,Mr. Bones,4.7,2813,2001,Comedy,Family,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5760,5761,tt0302886,Old School,7.0,239746,2003,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5761,5762,tt0302935,Polle Fiction,4.3,1182,2002,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5762,5763,tt0303010,Savage Messiah,6.3,1195,2002,Drama,Thriller,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
5763,5764,tt0303017,Scorcher,3.7,1467,2002,Action,Adventure,Drama,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5764,5765,tt0303021,Second Name,5.4,1380,2002,Adventure,Horror,Thriller,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9
5765,5766,tt0303184,A Kind of America,6.9,5107,2002,Adventure,Comedy,Romance,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5766,5767,tt0303243,Happy Times,7.3,4139,2000,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5767,5768,tt0303325,Decasia,7.2,1030,2002,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5768,5769,tt0303353,The Kid Stays in the Picture,7.3,7875,2002,Biography,Documentary,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5769,5770,tt0303356,Biggie & Tupac,6.7,4971,2002,Biography,Crime,Documentary,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5770,5771,tt0303361,May,6.6,39566,2002,Drama,Horror,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
5771,5772,tt0303408,The Trespasser,7.0,1833,2001,Drama,Thriller,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
5772,5773,tt0303661,Anita & Me,6.4,1781,2002,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5773,5774,tt0303714,Barbershop,6.3,32944,2002,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5774,5775,tt0303758,Betrayal,4.3,1043,2003,Action,Drama,Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
5775,5776,tt0303780,Blues Harp,7.0,1166,1998,Crime,Drama,Music,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
5776,5777,tt0303785,Bollywood/Hollywood,5.9,2569,2002,Comedy,Drama,Musical,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
5777,5778,tt0303816,Cabin Fever,5.6,81883,2002,Horror,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
5778,5779,tt0303830,Casa de los babys,6.4,2199,2003,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5779,5780,tt0303933,Drumline,5.9,35678,2002,Comedy,Drama,Music,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
5780,5781,tt0303970,Geung see dai si doi,4.7,1502,2003,Action,Horror,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
5781,5782,tt0304120,H,5.8,1960,2002,Drama,Mystery,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9
5782,5783,tt0304126,Grill Point,7.2,1654,2002,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5783,5784,tt0304141,Harry Potter and the Prisoner of Azkaban,7.9,669490,2004,Adventure,Family,Fantasy,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5784,5785,tt0304166,Horror,3.7,1130,2003,Horror,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
5785,5786,tt0304229,Japanese Story,6.8,6670,2003,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5786,5787,tt0304262,The Happiness of the Katakuris,6.9,9855,2001,Comedy,Fantasy,Horror,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9
5787,5788,tt0304327,Andi Ommsen ist der letzte Lude,5.6,1426,2003,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5788,5789,tt0304328,Levity,6.4,6651,2003,Crime,Drama,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5789,5790,tt0304391,The Code,5.4,1082,2002,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5790,5791,tt0304415,Mona Lisa Smile,6.5,87646,2003,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5791,5792,tt0304638,Rolling Kansas,6.0,2419,2003,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5792,5793,tt0304669,The Santa Clause 2,5.7,61443,2002,Comedy,Family,Fantasy,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5793,5794,tt0304678,Sex Is Comedy,5.6,2969,2002,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5794,5795,tt0304711,The Order,5.1,18296,2003,Horror,Mystery,Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9
5795,5796,tt0304722,Skinned Deep,4.1,1853,2004,Comedy,Horror,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5796,5797,tt0304808,Ten Minutes Older: The Trumpet,7.2,3582,2002,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5797,5798,tt0304931,Werner - Gekotzt wird später!,5.6,2247,2003,Animation,Comedy,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5798,5799,tt0305173,Aamdani Atthanni Kharcha Rupaiya,4.8,1581,2001,Comedy,Drama,Family,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5799,5800,tt0305206,American Splendor,7.4,51316,2003,Biography,Comedy,Drama,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5800,5801,tt0305224,Anger Management,6.2,224225,2003,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5801,5802,tt0305240,Agitator,6.7,1151,2001,Crime,Drama,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5802,5803,tt0305357,Charlie's Angels: Full Throttle,4.9,131470,2003,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5803,5804,tt0305392,Poppitz,6.6,1211,2002,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5804,5805,tt0305396,The Crocodile Hunter: Collision Course,5.4,8142,2002,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5805,5806,tt0305499,Long Dark Night,6.7,1135,2004,Drama,War,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5806,5807,tt0305556,Evil Alien Conquerors,4.8,1120,2003,Comedy,Sci-Fi,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
5807,5808,tt0305568,Fanfan,5.7,5487,2003,Adventure,Comedy,Romance,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5808,5809,tt0305583,A Foreign Affair,6.0,1110,2003,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5809,5810,tt0305632,Fascination,3.9,1553,2004,Drama,Mystery,Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5810,5811,tt0305669,Bringing Down the House,5.6,38673,2003,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5811,5812,tt0305711,Just Married,5.5,73384,2003,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5812,5813,tt0305973,Sonny,5.6,4486,2002,Crime,Drama,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5813,5814,tt0305999,The Rage in Placid Lake,6.9,2906,2003,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5814,5815,tt0306047,Scary Movie 3,5.5,154509,2003,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5815,5816,tt0306069,The Singles Ward,6.1,1490,2002,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5816,5817,tt0306097,Stratosphere Girl,6.3,1397,2004,Drama,Mystery,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5817,5818,tt0306228,Where's the Party Yaar?,5.0,1049,2003,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5818,5819,tt0306432,My Mother Likes Women,6.2,1650,2002,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5819,5820,tt0306434,Aankhen,7.4,13782,2002,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
5820,5821,tt0306456,Amnèsia,6.1,1141,2002,Comedy,Crime,Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5821,5822,tt0306519,Barschel: A Murder in Geneva,1.5,1323,1993,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5822,5823,tt0306597,Brother to Brother,7.1,1247,2004,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5823,5824,tt0306685,Cradle 2 the Grave,5.8,46175,2003,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5824,5825,tt0306734,The Divorce,4.9,11905,2003,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5825,5826,tt0306841,The Lizzie McGuire Movie,5.5,41392,2003,Adventure,Comedy,Family,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5826,5827,tt0306846,"No Pain, No Gain",4.5,3422,2004,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5827,5828,tt0306855,Style,6.7,2210,2001,Comedy,Musical,Mystery,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9
5828,5829,tt0306892,George and the Dragon,5.6,4238,2004,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5829,5830,tt0306909,Public Enemy,7.1,2340,2002,Action,Comedy,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5830,5831,tt0307034,Fat Choi Spirit,6.7,1203,2002,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5831,5832,tt0307076,Lovers & Leavers,5.6,1756,2002,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5832,5833,tt0307109,The Lost Skeleton of Cadavra,6.8,5033,2001,Comedy,Horror,Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9
5833,5834,tt0307116,Maa Tujhhe Salaam,3.7,1284,2002,Action,Drama,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5834,5835,tt0307156,Michel Vaillant,5.3,4399,2003,Action,Sport,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
5835,5836,tt0307197,Murder on a Sunday Morning,8.0,4453,2001,Crime,Documentary,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5836,5837,tt0307213,Bad Guy,6.6,10382,2001,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5837,5838,tt0307351,Prey for Rock & Roll,6.1,2042,2003,Drama,Music,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
5838,5839,tt0307383,Ringeraja,6.4,1012,2002,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5839,5840,tt0307385,Rivers and Tides,7.9,2446,2001,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5840,5841,tt0307453,Shark Tale,6.0,194160,2004,Adventure,Animation,Comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5841,5842,tt0307466,Sin,4.5,1987,2003,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
5842,5843,tt0307479,Solaris,6.2,85201,2002,Drama,Mystery,Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9
5843,5844,tt0307507,The Stick Up,6.3,1685,2002,Action,Crime,Mystery,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
5844,5845,tt0307538,Swing,7.2,1059,2002,Comedy,Drama,Music,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
5845,5846,tt0307541,Takkari Donga,6.6,1572,2002,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5846,5847,tt0307553,Tempo,4.6,1080,2003,Crime,Romance,Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9
5847,5848,tt0307596,"The Tulse Luper Suitcases, Part 1: The Moab Story",6.7,1238,2003,Adventure,Biography,Drama,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5848,5849,tt0307681,I Not Stupid,7.2,1210,2002,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5849,5850,tt0307692,Zapata - El sueño del héroe,2.2,1070,2004,Biography,Drama,Fantasy,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5850,5851,tt0307873,Raaz,6.6,3915,2002,Drama,Horror,Musical,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9
5851,5852,tt0307901,25th Hour,7.6,182975,2002,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5852,5853,tt0307919,The Actors,5.9,1943,2003,Comedy,Crime,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5853,5854,tt0307920,What's Up with Cinta?,7.7,3040,2002,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5854,5855,tt0307987,Bad Santa,7.1,149865,2003,Comedy,Crime,Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5855,5856,tt0308055,Bobby,7.0,42587,2006,Biography,Drama,History,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5856,5857,tt0308152,Dead End,6.5,31192,2003,Adventure,Horror,Mystery,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9
5857,5858,tt0308208,Ballistic: Ecks vs. Sever,3.7,20830,2002,Action,Crime,Mystery,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
5858,5859,tt0308252,Fear of the Dark,5.3,3106,2003,Horror,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
5859,5860,tt0308280,Friends,7.9,4993,2001,Action,Comedy,Drama,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5860,5861,tt0308347,Haan Maine Bhi Pyaar Kiya,3.6,1441,2002,Drama,Musical,Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9
5861,5862,tt0308353,Happily N'Ever After,4.5,10998,2006,Adventure,Animation,Comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5862,5863,tt0308363,Waiting for Happiness,6.6,1071,2002,Drama,Music,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
5863,5864,tt0308379,Dark Water,6.7,34218,2002,Drama,Horror,Mystery,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9
5864,5865,tt0308383,The Human Stain,6.2,31852,2003,Drama,Romance,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9
5865,5866,tt0308411,Interview with the Assassin,6.5,1888,2002,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5866,5867,tt0308443,Just for Kicks,3.0,1390,2003,Adventure,Comedy,Family,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5867,5868,tt0308476,The Cuckoo,7.7,7884,2002,Comedy,Drama,War,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
5868,5869,tt0308496,Leo,6.5,1044,2002,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5869,5870,tt0308506,Like Mike,5.4,22008,2002,Comedy,Family,Fantasy,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5870,5871,tt0308508,Step Into Liquid,7.4,2755,2003,Documentary,Sport,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
5871,5872,tt0308514,Lost in La Mancha,7.3,11914,2002,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5872,5873,tt0308644,Finding Neverland,7.7,210291,2004,Biography,Drama,Family,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5873,5874,tt0308671,Tycoon: A New Russian,6.7,2040,2002,Crime,Drama,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5874,5875,tt0308772,Pure,6.8,2759,2002,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5875,5876,tt0308808,Revolution OS,7.3,2590,2001,Comedy,Documentary,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5876,5877,tt0308878,The Shape of Things,6.6,11778,2003,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
5877,5878,tt0309047,War,7.5,5242,2002,Action,Drama,War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
5878,5879,tt0309061,War Photographer,7.9,4263,2001,Documentary,War,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
5879,5880,tt0309150,DreamKeeper,7.5,1675,2003,Drama,Fantasy,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5880,5881,tt0309291,Blue Spring,7.2,4216,2001,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
